Activity,Count
"('W_Completeren aanvraag', 71.0)",2
"('W_Completeren aanvraag', 73.0)",1
"('W_Completeren aanvraag', 103.0)",1
"('W_Completeren aanvraag', 114.0)",3
"('W_Completeren aanvraag', 116.0)",1
"('W_Completeren aanvraag', 118.0)",1
"('W_Completeren aanvraag', 122.0)",2
"('W_Completeren aanvraag', 128.0)",1
"('W_Completeren aanvraag', 131.0)",1
"('W_Completeren aanvraag', 132.0)",1
"('W_Completeren aanvraag', 137.0)",1
"('W_Completeren aanvraag', 154.0)",1
"('W_Completeren aanvraag', 160.0)",1
"('W_Completeren aanvraag', 162.0)",1
"('W_Completeren aanvraag', 163.0)",2
"('W_Completeren aanvraag', 165.0)",1
"('W_Completeren aanvraag', 167.0)",1
"('W_Completeren aanvraag', 169.0)",2
"('W_Completeren aanvraag', 170.0)",1
"('W_Completeren aanvraag', 171.0)",1
"('W_Completeren aanvraag', 172.0)",1
"('W_Completeren aanvraag', 173.0)",4
"('W_Completeren aanvraag', 175.0)",2
"('W_Completeren aanvraag', 177.0)",2
"('W_Completeren aanvraag', 178.0)",1
"('W_Completeren aanvraag', 180.0)",2
"('W_Completeren aanvraag', 181.0)",3
"('W_Completeren aanvraag', 183.0)",2
"('W_Completeren aanvraag', 184.0)",1
"('W_Completeren aanvraag', 185.0)",1
"('W_Completeren aanvraag', 186.0)",1
"('W_Completeren aanvraag', 191.0)",1
"('W_Completeren aanvraag', 195.0)",3
"('W_Completeren aanvraag', 197.0)",1
"('W_Completeren aanvraag', 199.0)",1
"('W_Completeren aanvraag', 201.0)",1
"('W_Completeren aanvraag', 203.0)",1
"('W_Completeren aanvraag', 204.0)",1
"('W_Completeren aanvraag', 205.0)",1
"('W_Completeren aanvraag', 208.0)",1
"('W_Completeren aanvraag', 209.0)",2
"('W_Completeren aanvraag', 214.0)",1
"('W_Completeren aanvraag', 216.0)",1
"('W_Completeren aanvraag', 219.0)",1
"('W_Completeren aanvraag', 221.0)",3
"('W_Completeren aanvraag', 225.0)",1
"('W_Completeren aanvraag', 227.0)",1
"('W_Completeren aanvraag', 243.0)",1
"('W_Completeren aanvraag', 249.0)",2
"('W_Completeren aanvraag', 255.0)",3
"('W_Completeren aanvraag', 279.0)",1
"('W_Completeren aanvraag', 453.0)",1
"('W_Completeren aanvraag', 469.0)",1
"('W_Completeren aanvraag', 497.0)",1
"('W_Completeren aanvraag', 509.0)",1
"('W_Completeren aanvraag', 712.0)",1
"('W_Completeren aanvraag', 727.0)",1
"('W_Completeren aanvraag', 744.0)",1
"('W_Completeren aanvraag', 765.0)",1
"('W_Completeren aanvraag', 784.0)",1
"('W_Completeren aanvraag', 798.0)",1
"('W_Completeren aanvraag', 816.0)",1
"('W_Nabellen incomplete dossiers', 0.0)",8
"('W_Nabellen incomplete dossiers', 1.0)",1550
"('W_Nabellen incomplete dossiers', 2.0)",885
"('W_Nabellen incomplete dossiers', 3.0)",538
"('W_Nabellen incomplete dossiers', 4.0)",289
"('W_Nabellen incomplete dossiers', 5.0)",179
"('W_Nabellen incomplete dossiers', 6.0)",128
"('W_Nabellen incomplete dossiers', 7.0)",67
"('W_Nabellen incomplete dossiers', 8.0)",40
"('W_Nabellen incomplete dossiers', 9.0)",34
"('W_Nabellen incomplete dossiers', 10.0)",31
"('W_Nabellen incomplete dossiers', 11.0)",30
"('W_Nabellen incomplete dossiers', 12.0)",13
"('W_Nabellen incomplete dossiers', 13.0)",17
"('W_Nabellen incomplete dossiers', 14.0)",8
"('W_Nabellen incomplete dossiers', 15.0)",6
"('W_Nabellen incomplete dossiers', 16.0)",10
"('W_Nabellen incomplete dossiers', 17.0)",4
"('W_Nabellen incomplete dossiers', 18.0)",3
"('W_Nabellen incomplete dossiers', 19.0)",5
"('W_Nabellen incomplete dossiers', 20.0)",2
"('W_Nabellen incomplete dossiers', 21.0)",2
"('W_Nabellen incomplete dossiers', 22.0)",5
"('W_Nabellen incomplete dossiers', 23.0)",2
"('W_Nabellen incomplete dossiers', 24.0)",5
"('W_Nabellen incomplete dossiers', 25.0)",3
"('W_Nabellen incomplete dossiers', 26.0)",3
"('W_Nabellen incomplete dossiers', 27.0)",2
"('W_Nabellen incomplete dossiers', 28.0)",1
"('W_Nabellen incomplete dossiers', 29.0)",3
"('W_Nabellen incomplete dossiers', 30.0)",4
"('W_Nabellen incomplete dossiers', 31.0)",1
"('W_Nabellen incomplete dossiers', 32.0)",2
"('W_Nabellen incomplete dossiers', 34.0)",2
"('W_Nabellen incomplete dossiers', 36.0)",1
"('W_Nabellen incomplete dossiers', 37.0)",2
"('W_Nabellen incomplete dossiers', 38.0)",1
"('W_Nabellen incomplete dossiers', 39.0)",2
"('W_Nabellen incomplete dossiers', 40.0)",1
"('W_Nabellen incomplete dossiers', 41.0)",2
"('W_Nabellen incomplete dossiers', 42.0)",1
"('W_Nabellen incomplete dossiers', 51.0)",2
"('W_Nabellen incomplete dossiers', 52.0)",1
"('W_Nabellen incomplete dossiers', 54.0)",2
"('W_Nabellen incomplete dossiers', 57.0)",1
"('W_Nabellen incomplete dossiers', 58.0)",1
"('W_Nabellen incomplete dossiers', 76.0)",1
"('W_Nabellen incomplete dossiers', 119.0)",1
"('W_Nabellen incomplete dossiers', 120.0)",1
"('W_Nabellen incomplete dossiers', 125.0)",1
"('W_Nabellen incomplete dossiers', 127.0)",1
"('W_Nabellen incomplete dossiers', 128.0)",1
"('W_Nabellen incomplete dossiers', 129.0)",1
"('W_Nabellen incomplete dossiers', 130.0)",1
"('W_Nabellen incomplete dossiers', 131.0)",1
"('W_Nabellen incomplete dossiers', 132.0)",2
"('W_Nabellen incomplete dossiers', 140.0)",1
"('W_Nabellen incomplete dossiers', 158.0)",1
"('W_Nabellen incomplete dossiers', 159.0)",2
"('W_Nabellen incomplete dossiers', 160.0)",1
"('W_Nabellen incomplete dossiers', 161.0)",2
"('W_Nabellen incomplete dossiers', 164.0)",1
"('W_Nabellen incomplete dossiers', 165.0)",2
"('W_Nabellen incomplete dossiers', 166.0)",1
"('W_Nabellen incomplete dossiers', 169.0)",1
"('W_Nabellen incomplete dossiers', 174.0)",1
"('W_Nabellen incomplete dossiers', 176.0)",1
"('W_Nabellen incomplete dossiers', 180.0)",1
"('W_Nabellen incomplete dossiers', 182.0)",1
"('W_Nabellen incomplete dossiers', 184.0)",1
"('W_Nabellen incomplete dossiers', 192.0)",1
"('W_Nabellen incomplete dossiers', 197.0)",1
"('W_Nabellen incomplete dossiers', 209.0)",1
"('W_Nabellen incomplete dossiers', 210.0)",1
"('W_Nabellen incomplete dossiers', 215.0)",1
"('W_Nabellen incomplete dossiers', 216.0)",1
"('W_Nabellen incomplete dossiers', 513.0)",1
"('W_Nabellen incomplete dossiers', 522.0)",1
"('W_Nabellen incomplete dossiers', 527.0)",1
"('W_Nabellen incomplete dossiers', 733.0)",1
"('W_Nabellen incomplete dossiers', 736.0)",1
"('W_Nabellen incomplete dossiers', 740.0)",1
"('W_Nabellen incomplete dossiers', 751.0)",1
"('W_Nabellen incomplete dossiers', 752.0)",1
"('W_Nabellen incomplete dossiers', 754.0)",1
"('W_Nabellen incomplete dossiers', 764.0)",1
"('W_Nabellen incomplete dossiers', 785.0)",1
"('W_Nabellen incomplete dossiers', 786.0)",1
"('W_Nabellen incomplete dossiers', 788.0)",1
"('W_Nabellen incomplete dossiers', 810.0)",1
"('W_Nabellen offertes', 0.0)",571
"('W_Nabellen offertes', 1.0)",4945
"('W_Nabellen offertes', 2.0)",1502
"('W_Nabellen offertes', 3.0)",418
"('W_Nabellen offertes', 4.0)",176
"('W_Nabellen offertes', 5.0)",78
"('W_Nabellen offertes', 6.0)",53
"('W_Nabellen offertes', 7.0)",32
"('W_Nabellen offertes', 8.0)",20
"('W_Nabellen offertes', 9.0)",23
"('W_Nabellen offertes', 10.0)",12
"('W_Nabellen offertes', 11.0)",10
"('W_Nabellen offertes', 12.0)",9
"('W_Nabellen offertes', 13.0)",4
"('W_Nabellen offertes', 14.0)",4
"('W_Nabellen offertes', 15.0)",3
"('W_Nabellen offertes', 16.0)",3
"('W_Nabellen offertes', 17.0)",3
"('W_Nabellen offertes', 18.0)",9
"('W_Nabellen offertes', 19.0)",2
"('W_Nabellen offertes', 20.0)",1
"('W_Nabellen offertes', 21.0)",4
"('W_Nabellen offertes', 22.0)",3
"('W_Nabellen offertes', 23.0)",1
"('W_Nabellen offertes', 25.0)",1
"('W_Nabellen offertes', 26.0)",2
"('W_Nabellen offertes', 27.0)",2
"('W_Nabellen offertes', 28.0)",1
"('W_Nabellen offertes', 29.0)",2
"('W_Nabellen offertes', 30.0)",1
"('W_Nabellen offertes', 31.0)",3
"('W_Nabellen offertes', 32.0)",3
"('W_Nabellen offertes', 33.0)",3
"('W_Nabellen offertes', 34.0)",2
"('W_Nabellen offertes', 40.0)",2
"('W_Nabellen offertes', 41.0)",1
"('W_Nabellen offertes', 42.0)",2
"('W_Nabellen offertes', 45.0)",1
"('W_Nabellen offertes', 46.0)",1
"('W_Nabellen offertes', 47.0)",1
"('W_Nabellen offertes', 48.0)",1
"('W_Nabellen offertes', 51.0)",1
"('W_Nabellen offertes', 52.0)",3
"('W_Nabellen offertes', 63.0)",1
"('W_Nabellen offertes', 64.0)",1
"('W_Nabellen offertes', 66.0)",1
"('W_Nabellen offertes', 75.0)",1
"('W_Nabellen offertes', 86.0)",1
"('W_Nabellen offertes', 94.0)",1
"('W_Nabellen offertes', 111.0)",1
"('W_Nabellen offertes', 112.0)",4
"('W_Nabellen offertes', 114.0)",3
"('W_Nabellen offertes', 115.0)",1
"('W_Nabellen offertes', 116.0)",1
"('W_Nabellen offertes', 117.0)",1
"('W_Nabellen offertes', 119.0)",3
"('W_Nabellen offertes', 121.0)",1
"('W_Nabellen offertes', 124.0)",1
"('W_Nabellen offertes', 126.0)",2
"('W_Nabellen offertes', 127.0)",1
"('W_Nabellen offertes', 128.0)",1
"('W_Nabellen offertes', 129.0)",1
"('W_Nabellen offertes', 131.0)",1
"('W_Nabellen offertes', 132.0)",1
"('W_Nabellen offertes', 135.0)",2
"('W_Nabellen offertes', 149.0)",1
"('W_Nabellen offertes', 156.0)",1
"('W_Nabellen offertes', 161.0)",3
"('W_Nabellen offertes', 162.0)",1
"('W_Nabellen offertes', 163.0)",1
"('W_Nabellen offertes', 164.0)",1
"('W_Nabellen offertes', 167.0)",2
"('W_Nabellen offertes', 169.0)",2
"('W_Nabellen offertes', 170.0)",2
"('W_Nabellen offertes', 179.0)",2
"('W_Nabellen offertes', 180.0)",3
"('W_Nabellen offertes', 194.0)",1
"('W_Nabellen offertes', 196.0)",1
"('W_Nabellen offertes', 200.0)",1
"('W_Nabellen offertes', 201.0)",1
"('W_Nabellen offertes', 202.0)",1
"('W_Nabellen offertes', 203.0)",1
"('W_Nabellen offertes', 206.0)",2
"('W_Nabellen offertes', 209.0)",1
"('W_Nabellen offertes', 210.0)",1
"('W_Nabellen offertes', 211.0)",1
"('W_Nabellen offertes', 213.0)",1
"('W_Nabellen offertes', 216.0)",1
"('W_Nabellen offertes', 225.0)",1
"('W_Nabellen offertes', 227.0)",1
"('W_Nabellen offertes', 228.0)",1
"('W_Nabellen offertes', 233.0)",1
"('W_Nabellen offertes', 253.0)",1
"('W_Nabellen offertes', 454.0)",1
"('W_Nabellen offertes', 460.0)",1
"('W_Nabellen offertes', 464.0)",1
"('W_Nabellen offertes', 490.0)",1
"('W_Nabellen offertes', 497.0)",1
"('W_Nabellen offertes', 505.0)",1
"('W_Nabellen offertes', 517.0)",1
"('W_Nabellen offertes', 689.0)",1
"('W_Nabellen offertes', 691.0)",1
"('W_Nabellen offertes', 693.0)",1
"('W_Nabellen offertes', 696.0)",1
"('W_Nabellen offertes', 697.0)",1
"('W_Nabellen offertes', 699.0)",1
"('W_Nabellen offertes', 703.0)",1
"('W_Nabellen offertes', 721.0)",1
"('W_Nabellen offertes', 736.0)",1
"('W_Nabellen offertes', 737.0)",1
"('W_Nabellen offertes', 738.0)",5
"('W_Nabellen offertes', 746.0)",1
"('W_Nabellen offertes', 750.0)",1
"('W_Nabellen offertes', 779.0)",1
"('W_Nabellen offertes', 811.0)",1
"('W_Valideren aanvraag', 0.0)",6
"('W_Valideren aanvraag', 1.0)",1356
"('W_Valideren aanvraag', 2.0)",979
"('W_Valideren aanvraag', 3.0)",930
"('W_Valideren aanvraag', 4.0)",798
"('W_Valideren aanvraag', 5.0)",636
"('W_Valideren aanvraag', 6.0)",482
"('W_Valideren aanvraag', 7.0)",390
"('W_Valideren aanvraag', 8.0)",253
"('W_Valideren aanvraag', 9.0)",153
"('W_Valideren aanvraag', 10.0)",118
"('W_Valideren aanvraag', 11.0)",65
"('W_Valideren aanvraag', 12.0)",72
"('W_Valideren aanvraag', 13.0)",40
"('W_Valideren aanvraag', 14.0)",30
"('W_Valideren aanvraag', 15.0)",24
"('W_Valideren aanvraag', 16.0)",20
"('W_Valideren aanvraag', 17.0)",19
"('W_Valideren aanvraag', 18.0)",9
"('W_Valideren aanvraag', 19.0)",6
"('W_Valideren aanvraag', 20.0)",12
"('W_Valideren aanvraag', 21.0)",7
"('W_Valideren aanvraag', 22.0)",6
"('W_Valideren aanvraag', 23.0)",4
"('W_Valideren aanvraag', 24.0)",3
"('W_Valideren aanvraag', 25.0)",3
"('W_Valideren aanvraag', 26.0)",5
"('W_Valideren aanvraag', 27.0)",4
"('W_Valideren aanvraag', 37.0)",1
"('W_Valideren aanvraag', 41.0)",1
"('W_Valideren aanvraag', 64.0)",1
"('W_Valideren aanvraag', 112.0)",1
"('W_Valideren aanvraag', 122.0)",1
"('W_Valideren aanvraag', 160.0)",1
"('W_Valideren aanvraag', 161.0)",1
"('W_Valideren aanvraag', 162.0)",1
"('W_Valideren aanvraag', 163.0)",1
"('W_Valideren aanvraag', 166.0)",1
"('W_Valideren aanvraag', 169.0)",1
"('W_Valideren aanvraag', 171.0)",1
"('W_Valideren aanvraag', 174.0)",1
"('W_Valideren aanvraag', 175.0)",1
"('W_Valideren aanvraag', 177.0)",1
"('W_Valideren aanvraag', 182.0)",1
"('W_Valideren aanvraag', 186.0)",1
"('W_Valideren aanvraag', 190.0)",2
"('W_Valideren aanvraag', 192.0)",1
"('W_Valideren aanvraag', 198.0)",1
"('W_Valideren aanvraag', 224.0)",1
"('W_Valideren aanvraag', 228.0)",1
"('W_Valideren aanvraag', 230.0)",1
"('W_Valideren aanvraag', 249.0)",1
"('W_Valideren aanvraag', 448.0)",1
"('W_Valideren aanvraag', 497.0)",1
"('W_Valideren aanvraag', 740.0)",1
"('W_Valideren aanvraag', 743.0)",1
"('W_Valideren aanvraag', 795.0)",1
