Activity,Count
"('W_Afhandelen leads', 1163.0)",1
"('W_Afhandelen leads', 1244.0)",1
"('W_Afhandelen leads', 2266.0)",1
"('W_Afhandelen leads', 2332.0)",2
"('W_Afhandelen leads', 2369.0)",1
"('W_Afhandelen leads', 2634.0)",1
"('W_Afhandelen leads', 3489.0)",1
"('W_Afhandelen leads', 3715.0)",1
"('W_Afhandelen leads', 3718.0)",1
"('W_Afhandelen leads', 3726.0)",1
"('W_Afhandelen leads', 3984.0)",1
"('W_Afhandelen leads', 3989.0)",1
"('W_Afhandelen leads', 4063.0)",1
"('W_Beoordelen fraude', 1.0)",107
"('W_Beoordelen fraude', 2.0)",9
"('W_Beoordelen fraude', 3.0)",2
"('W_Beoordelen fraude', 4.0)",5
"('W_Beoordelen fraude', 5.0)",1
"('W_Beoordelen fraude', 6.0)",3
"('W_Beoordelen fraude', 8.0)",1
"('W_Beoordelen fraude', 11.0)",1
"('W_Beoordelen fraude', 21.0)",1
"('W_Beoordelen fraude', 155.0)",1
"('W_Beoordelen fraude', 937.0)",1
"('W_Beoordelen fraude', 1274.0)",1
"('W_Completeren aanvraag', 0.0)",455
"('W_Completeren aanvraag', 1.0)",2324
"('W_Completeren aanvraag', 2.0)",2133
"('W_Completeren aanvraag', 3.0)",1983
"('W_Completeren aanvraag', 4.0)",1286
"('W_Completeren aanvraag', 5.0)",974
"('W_Completeren aanvraag', 6.0)",851
"('W_Completeren aanvraag', 7.0)",821
"('W_Completeren aanvraag', 8.0)",827
"('W_Completeren aanvraag', 9.0)",777
"('W_Completeren aanvraag', 10.0)",733
"('W_Completeren aanvraag', 11.0)",692
"('W_Completeren aanvraag', 12.0)",568
"('W_Completeren aanvraag', 13.0)",489
"('W_Completeren aanvraag', 14.0)",397
"('W_Completeren aanvraag', 15.0)",317
"('W_Completeren aanvraag', 16.0)",258
"('W_Completeren aanvraag', 17.0)",196
"('W_Completeren aanvraag', 18.0)",166
"('W_Completeren aanvraag', 19.0)",134
"('W_Completeren aanvraag', 20.0)",111
"('W_Completeren aanvraag', 21.0)",106
"('W_Completeren aanvraag', 22.0)",95
"('W_Completeren aanvraag', 23.0)",48
"('W_Completeren aanvraag', 24.0)",47
"('W_Completeren aanvraag', 25.0)",38
"('W_Completeren aanvraag', 26.0)",35
"('W_Completeren aanvraag', 27.0)",29
"('W_Completeren aanvraag', 28.0)",28
"('W_Completeren aanvraag', 29.0)",24
"('W_Completeren aanvraag', 30.0)",26
"('W_Completeren aanvraag', 31.0)",21
"('W_Completeren aanvraag', 32.0)",11
"('W_Completeren aanvraag', 33.0)",16
"('W_Completeren aanvraag', 34.0)",14
"('W_Completeren aanvraag', 35.0)",17
"('W_Completeren aanvraag', 36.0)",7
"('W_Completeren aanvraag', 37.0)",11
"('W_Completeren aanvraag', 38.0)",7
"('W_Completeren aanvraag', 39.0)",9
"('W_Completeren aanvraag', 40.0)",9
"('W_Completeren aanvraag', 41.0)",5
"('W_Completeren aanvraag', 42.0)",9
"('W_Completeren aanvraag', 43.0)",8
"('W_Completeren aanvraag', 44.0)",5
"('W_Completeren aanvraag', 45.0)",9
"('W_Completeren aanvraag', 46.0)",6
"('W_Completeren aanvraag', 47.0)",2
"('W_Completeren aanvraag', 48.0)",5
"('W_Completeren aanvraag', 49.0)",5
"('W_Completeren aanvraag', 50.0)",4
"('W_Completeren aanvraag', 51.0)",6
"('W_Completeren aanvraag', 52.0)",5
"('W_Completeren aanvraag', 53.0)",6
"('W_Completeren aanvraag', 54.0)",4
"('W_Completeren aanvraag', 55.0)",6
"('W_Completeren aanvraag', 56.0)",4
"('W_Completeren aanvraag', 57.0)",4
"('W_Completeren aanvraag', 58.0)",5
"('W_Completeren aanvraag', 59.0)",4
"('W_Completeren aanvraag', 60.0)",3
"('W_Completeren aanvraag', 61.0)",2
"('W_Completeren aanvraag', 63.0)",3
"('W_Completeren aanvraag', 64.0)",3
"('W_Completeren aanvraag', 65.0)",4
"('W_Completeren aanvraag', 66.0)",1
"('W_Completeren aanvraag', 67.0)",2
"('W_Completeren aanvraag', 68.0)",1
"('W_Completeren aanvraag', 69.0)",2
"('W_Completeren aanvraag', 70.0)",1
"('W_Completeren aanvraag', 71.0)",2
"('W_Completeren aanvraag', 73.0)",3
"('W_Completeren aanvraag', 74.0)",1
"('W_Completeren aanvraag', 75.0)",3
"('W_Completeren aanvraag', 76.0)",5
"('W_Completeren aanvraag', 77.0)",4
"('W_Completeren aanvraag', 78.0)",3
"('W_Completeren aanvraag', 79.0)",3
"('W_Completeren aanvraag', 81.0)",1
"('W_Completeren aanvraag', 82.0)",2
"('W_Completeren aanvraag', 83.0)",4
"('W_Completeren aanvraag', 85.0)",1
"('W_Completeren aanvraag', 86.0)",4
"('W_Completeren aanvraag', 87.0)",2
"('W_Completeren aanvraag', 89.0)",1
"('W_Completeren aanvraag', 90.0)",2
"('W_Completeren aanvraag', 92.0)",1
"('W_Completeren aanvraag', 94.0)",3
"('W_Completeren aanvraag', 95.0)",1
"('W_Completeren aanvraag', 97.0)",1
"('W_Completeren aanvraag', 100.0)",1
"('W_Completeren aanvraag', 101.0)",2
"('W_Completeren aanvraag', 103.0)",1
"('W_Completeren aanvraag', 104.0)",1
"('W_Completeren aanvraag', 105.0)",2
"('W_Completeren aanvraag', 106.0)",2
"('W_Completeren aanvraag', 107.0)",1
"('W_Completeren aanvraag', 109.0)",2
"('W_Completeren aanvraag', 111.0)",3
"('W_Completeren aanvraag', 115.0)",1
"('W_Completeren aanvraag', 118.0)",1
"('W_Completeren aanvraag', 123.0)",1
"('W_Completeren aanvraag', 127.0)",1
"('W_Completeren aanvraag', 129.0)",1
"('W_Completeren aanvraag', 130.0)",1
"('W_Completeren aanvraag', 131.0)",1
"('W_Completeren aanvraag', 133.0)",1
"('W_Completeren aanvraag', 138.0)",1
"('W_Completeren aanvraag', 141.0)",2
"('W_Completeren aanvraag', 142.0)",1
"('W_Completeren aanvraag', 144.0)",1
"('W_Completeren aanvraag', 146.0)",1
"('W_Completeren aanvraag', 151.0)",2
"('W_Completeren aanvraag', 153.0)",1
"('W_Completeren aanvraag', 155.0)",1
"('W_Completeren aanvraag', 157.0)",1
"('W_Completeren aanvraag', 158.0)",2
"('W_Completeren aanvraag', 160.0)",1
"('W_Completeren aanvraag', 162.0)",1
"('W_Completeren aanvraag', 164.0)",1
"('W_Completeren aanvraag', 166.0)",1
"('W_Completeren aanvraag', 171.0)",1
"('W_Completeren aanvraag', 176.0)",1
"('W_Completeren aanvraag', 181.0)",1
"('W_Completeren aanvraag', 183.0)",1
"('W_Completeren aanvraag', 186.0)",1
"('W_Completeren aanvraag', 188.0)",1
"('W_Completeren aanvraag', 195.0)",1
"('W_Completeren aanvraag', 198.0)",1
"('W_Completeren aanvraag', 203.0)",1
"('W_Completeren aanvraag', 214.0)",1
"('W_Completeren aanvraag', 216.0)",1
"('W_Completeren aanvraag', 217.0)",1
"('W_Completeren aanvraag', 219.0)",1
"('W_Completeren aanvraag', 225.0)",1
"('W_Completeren aanvraag', 240.0)",1
"('W_Completeren aanvraag', 249.0)",1
"('W_Completeren aanvraag', 258.0)",1
"('W_Completeren aanvraag', 270.0)",1
"('W_Completeren aanvraag', 271.0)",1
"('W_Completeren aanvraag', 280.0)",1
"('W_Completeren aanvraag', 282.0)",1
"('W_Completeren aanvraag', 291.0)",1
"('W_Completeren aanvraag', 302.0)",1
"('W_Completeren aanvraag', 310.0)",1
"('W_Completeren aanvraag', 318.0)",1
"('W_Completeren aanvraag', 329.0)",1
"('W_Completeren aanvraag', 353.0)",1
"('W_Completeren aanvraag', 354.0)",1
"('W_Completeren aanvraag', 361.0)",1
"('W_Completeren aanvraag', 515.0)",1
"('W_Completeren aanvraag', 566.0)",1
"('W_Completeren aanvraag', 568.0)",1
"('W_Completeren aanvraag', 570.0)",1
"('W_Completeren aanvraag', 579.0)",1
"('W_Completeren aanvraag', 590.0)",1
"('W_Completeren aanvraag', 606.0)",1
"('W_Completeren aanvraag', 608.0)",1
"('W_Completeren aanvraag', 638.0)",1
"('W_Completeren aanvraag', 651.0)",1
"('W_Completeren aanvraag', 658.0)",1
"('W_Completeren aanvraag', 682.0)",1
"('W_Completeren aanvraag', 767.0)",1
"('W_Completeren aanvraag', 798.0)",1
"('W_Completeren aanvraag', 806.0)",1
"('W_Completeren aanvraag', 813.0)",2
"('W_Completeren aanvraag', 824.0)",1
"('W_Completeren aanvraag', 835.0)",1
"('W_Completeren aanvraag', 845.0)",2
"('W_Completeren aanvraag', 850.0)",1
"('W_Completeren aanvraag', 854.0)",1
"('W_Completeren aanvraag', 860.0)",1
"('W_Completeren aanvraag', 861.0)",1
"('W_Completeren aanvraag', 862.0)",1
"('W_Completeren aanvraag', 864.0)",2
"('W_Completeren aanvraag', 872.0)",1
"('W_Completeren aanvraag', 875.0)",1
"('W_Completeren aanvraag', 884.0)",1
"('W_Completeren aanvraag', 885.0)",1
"('W_Completeren aanvraag', 886.0)",1
"('W_Completeren aanvraag', 896.0)",2
"('W_Completeren aanvraag', 903.0)",2
"('W_Completeren aanvraag', 905.0)",1
"('W_Completeren aanvraag', 914.0)",1
"('W_Completeren aanvraag', 915.0)",1
"('W_Completeren aanvraag', 920.0)",1
"('W_Completeren aanvraag', 922.0)",1
"('W_Completeren aanvraag', 927.0)",1
"('W_Completeren aanvraag', 954.0)",1
"('W_Completeren aanvraag', 972.0)",1
"('W_Completeren aanvraag', 973.0)",1
"('W_Completeren aanvraag', 974.0)",1
"('W_Completeren aanvraag', 983.0)",1
"('W_Completeren aanvraag', 992.0)",1
"('W_Completeren aanvraag', 1003.0)",1
"('W_Completeren aanvraag', 1015.0)",1
"('W_Completeren aanvraag', 1017.0)",1
"('W_Completeren aanvraag', 1022.0)",1
"('W_Completeren aanvraag', 1037.0)",1
"('W_Completeren aanvraag', 1042.0)",1
"('W_Completeren aanvraag', 1044.0)",1
"('W_Completeren aanvraag', 1070.0)",1
"('W_Completeren aanvraag', 1076.0)",1
"('W_Completeren aanvraag', 1093.0)",1
"('W_Completeren aanvraag', 1101.0)",1
"('W_Completeren aanvraag', 1102.0)",1
"('W_Completeren aanvraag', 1103.0)",1
"('W_Completeren aanvraag', 1124.0)",1
"('W_Completeren aanvraag', 1133.0)",1
"('W_Completeren aanvraag', 1212.0)",1
"('W_Completeren aanvraag', 1241.0)",1
"('W_Completeren aanvraag', 1243.0)",1
"('W_Completeren aanvraag', 1272.0)",1
"('W_Completeren aanvraag', 1273.0)",1
"('W_Completeren aanvraag', 1275.0)",1
"('W_Completeren aanvraag', 1392.0)",1
"('W_Completeren aanvraag', 2264.0)",1
"('W_Completeren aanvraag', 2343.0)",1
"('W_Completeren aanvraag', 2481.0)",1
"('W_Completeren aanvraag', 2543.0)",1
"('W_Completeren aanvraag', 3556.0)",1
"('W_Completeren aanvraag', 3632.0)",1
"('W_Completeren aanvraag', 3718.0)",1
"('W_Completeren aanvraag', 3824.0)",1
"('W_Completeren aanvraag', 3918.0)",1
"('W_Completeren aanvraag', 3987.0)",1
"('W_Completeren aanvraag', 4079.0)",1
"('W_Nabellen incomplete dossiers', 0.0)",8
"('W_Nabellen incomplete dossiers', 1.0)",1266
"('W_Nabellen incomplete dossiers', 2.0)",884
"('W_Nabellen incomplete dossiers', 3.0)",665
"('W_Nabellen incomplete dossiers', 4.0)",532
"('W_Nabellen incomplete dossiers', 5.0)",450
"('W_Nabellen incomplete dossiers', 6.0)",344
"('W_Nabellen incomplete dossiers', 7.0)",303
"('W_Nabellen incomplete dossiers', 8.0)",255
"('W_Nabellen incomplete dossiers', 9.0)",223
"('W_Nabellen incomplete dossiers', 10.0)",212
"('W_Nabellen incomplete dossiers', 11.0)",179
"('W_Nabellen incomplete dossiers', 12.0)",162
"('W_Nabellen incomplete dossiers', 13.0)",128
"('W_Nabellen incomplete dossiers', 14.0)",117
"('W_Nabellen incomplete dossiers', 15.0)",92
"('W_Nabellen incomplete dossiers', 16.0)",85
"('W_Nabellen incomplete dossiers', 17.0)",67
"('W_Nabellen incomplete dossiers', 18.0)",60
"('W_Nabellen incomplete dossiers', 19.0)",65
"('W_Nabellen incomplete dossiers', 20.0)",56
"('W_Nabellen incomplete dossiers', 21.0)",49
"('W_Nabellen incomplete dossiers', 22.0)",51
"('W_Nabellen incomplete dossiers', 23.0)",40
"('W_Nabellen incomplete dossiers', 24.0)",27
"('W_Nabellen incomplete dossiers', 25.0)",31
"('W_Nabellen incomplete dossiers', 26.0)",37
"('W_Nabellen incomplete dossiers', 27.0)",32
"('W_Nabellen incomplete dossiers', 28.0)",21
"('W_Nabellen incomplete dossiers', 29.0)",22
"('W_Nabellen incomplete dossiers', 30.0)",21
"('W_Nabellen incomplete dossiers', 31.0)",15
"('W_Nabellen incomplete dossiers', 32.0)",16
"('W_Nabellen incomplete dossiers', 33.0)",15
"('W_Nabellen incomplete dossiers', 34.0)",7
"('W_Nabellen incomplete dossiers', 35.0)",14
"('W_Nabellen incomplete dossiers', 36.0)",6
"('W_Nabellen incomplete dossiers', 37.0)",13
"('W_Nabellen incomplete dossiers', 38.0)",8
"('W_Nabellen incomplete dossiers', 39.0)",9
"('W_Nabellen incomplete dossiers', 40.0)",5
"('W_Nabellen incomplete dossiers', 41.0)",7
"('W_Nabellen incomplete dossiers', 42.0)",7
"('W_Nabellen incomplete dossiers', 43.0)",7
"('W_Nabellen incomplete dossiers', 44.0)",6
"('W_Nabellen incomplete dossiers', 45.0)",7
"('W_Nabellen incomplete dossiers', 46.0)",8
"('W_Nabellen incomplete dossiers', 47.0)",8
"('W_Nabellen incomplete dossiers', 48.0)",5
"('W_Nabellen incomplete dossiers', 49.0)",3
"('W_Nabellen incomplete dossiers', 50.0)",7
"('W_Nabellen incomplete dossiers', 51.0)",8
"('W_Nabellen incomplete dossiers', 52.0)",4
"('W_Nabellen incomplete dossiers', 53.0)",7
"('W_Nabellen incomplete dossiers', 54.0)",6
"('W_Nabellen incomplete dossiers', 55.0)",7
"('W_Nabellen incomplete dossiers', 56.0)",1
"('W_Nabellen incomplete dossiers', 57.0)",5
"('W_Nabellen incomplete dossiers', 58.0)",3
"('W_Nabellen incomplete dossiers', 59.0)",1
"('W_Nabellen incomplete dossiers', 60.0)",3
"('W_Nabellen incomplete dossiers', 61.0)",5
"('W_Nabellen incomplete dossiers', 62.0)",2
"('W_Nabellen incomplete dossiers', 63.0)",5
"('W_Nabellen incomplete dossiers', 64.0)",2
"('W_Nabellen incomplete dossiers', 65.0)",4
"('W_Nabellen incomplete dossiers', 66.0)",3
"('W_Nabellen incomplete dossiers', 68.0)",2
"('W_Nabellen incomplete dossiers', 69.0)",2
"('W_Nabellen incomplete dossiers', 70.0)",1
"('W_Nabellen incomplete dossiers', 71.0)",4
"('W_Nabellen incomplete dossiers', 74.0)",1
"('W_Nabellen incomplete dossiers', 75.0)",1
"('W_Nabellen incomplete dossiers', 76.0)",2
"('W_Nabellen incomplete dossiers', 77.0)",1
"('W_Nabellen incomplete dossiers', 78.0)",2
"('W_Nabellen incomplete dossiers', 79.0)",3
"('W_Nabellen incomplete dossiers', 80.0)",2
"('W_Nabellen incomplete dossiers', 82.0)",1
"('W_Nabellen incomplete dossiers', 83.0)",1
"('W_Nabellen incomplete dossiers', 84.0)",1
"('W_Nabellen incomplete dossiers', 85.0)",1
"('W_Nabellen incomplete dossiers', 87.0)",1
"('W_Nabellen incomplete dossiers', 89.0)",2
"('W_Nabellen incomplete dossiers', 91.0)",1
"('W_Nabellen incomplete dossiers', 93.0)",1
"('W_Nabellen incomplete dossiers', 94.0)",2
"('W_Nabellen incomplete dossiers', 95.0)",1
"('W_Nabellen incomplete dossiers', 96.0)",1
"('W_Nabellen incomplete dossiers', 100.0)",1
"('W_Nabellen incomplete dossiers', 102.0)",1
"('W_Nabellen incomplete dossiers', 103.0)",1
"('W_Nabellen incomplete dossiers', 106.0)",1
"('W_Nabellen incomplete dossiers', 107.0)",1
"('W_Nabellen incomplete dossiers', 108.0)",2
"('W_Nabellen incomplete dossiers', 110.0)",1
"('W_Nabellen incomplete dossiers', 113.0)",2
"('W_Nabellen incomplete dossiers', 116.0)",3
"('W_Nabellen incomplete dossiers', 118.0)",1
"('W_Nabellen incomplete dossiers', 119.0)",1
"('W_Nabellen incomplete dossiers', 122.0)",1
"('W_Nabellen incomplete dossiers', 123.0)",1
"('W_Nabellen incomplete dossiers', 124.0)",1
"('W_Nabellen incomplete dossiers', 127.0)",1
"('W_Nabellen incomplete dossiers', 128.0)",1
"('W_Nabellen incomplete dossiers', 129.0)",1
"('W_Nabellen incomplete dossiers', 133.0)",1
"('W_Nabellen incomplete dossiers', 134.0)",1
"('W_Nabellen incomplete dossiers', 137.0)",1
"('W_Nabellen incomplete dossiers', 141.0)",1
"('W_Nabellen incomplete dossiers', 144.0)",2
"('W_Nabellen incomplete dossiers', 146.0)",1
"('W_Nabellen incomplete dossiers', 147.0)",2
"('W_Nabellen incomplete dossiers', 148.0)",1
"('W_Nabellen incomplete dossiers', 155.0)",1
"('W_Nabellen incomplete dossiers', 157.0)",1
"('W_Nabellen incomplete dossiers', 158.0)",1
"('W_Nabellen incomplete dossiers', 167.0)",1
"('W_Nabellen incomplete dossiers', 169.0)",1
"('W_Nabellen incomplete dossiers', 178.0)",1
"('W_Nabellen incomplete dossiers', 181.0)",1
"('W_Nabellen incomplete dossiers', 184.0)",1
"('W_Nabellen incomplete dossiers', 190.0)",1
"('W_Nabellen incomplete dossiers', 193.0)",1
"('W_Nabellen incomplete dossiers', 195.0)",1
"('W_Nabellen incomplete dossiers', 200.0)",1
"('W_Nabellen incomplete dossiers', 205.0)",2
"('W_Nabellen incomplete dossiers', 206.0)",1
"('W_Nabellen incomplete dossiers', 252.0)",1
"('W_Nabellen incomplete dossiers', 255.0)",1
"('W_Nabellen incomplete dossiers', 260.0)",1
"('W_Nabellen incomplete dossiers', 270.0)",2
"('W_Nabellen incomplete dossiers', 284.0)",1
"('W_Nabellen incomplete dossiers', 287.0)",1
"('W_Nabellen incomplete dossiers', 377.0)",1
"('W_Nabellen incomplete dossiers', 591.0)",1
"('W_Nabellen incomplete dossiers', 596.0)",1
"('W_Nabellen incomplete dossiers', 621.0)",1
"('W_Nabellen incomplete dossiers', 634.0)",1
"('W_Nabellen incomplete dossiers', 637.0)",1
"('W_Nabellen incomplete dossiers', 643.0)",1
"('W_Nabellen incomplete dossiers', 649.0)",1
"('W_Nabellen incomplete dossiers', 655.0)",1
"('W_Nabellen incomplete dossiers', 658.0)",1
"('W_Nabellen incomplete dossiers', 659.0)",1
"('W_Nabellen incomplete dossiers', 698.0)",1
"('W_Nabellen incomplete dossiers', 787.0)",1
"('W_Nabellen incomplete dossiers', 795.0)",2
"('W_Nabellen incomplete dossiers', 798.0)",1
"('W_Nabellen incomplete dossiers', 804.0)",1
"('W_Nabellen incomplete dossiers', 805.0)",1
"('W_Nabellen incomplete dossiers', 818.0)",1
"('W_Nabellen incomplete dossiers', 821.0)",1
"('W_Nabellen incomplete dossiers', 825.0)",1
"('W_Nabellen incomplete dossiers', 827.0)",1
"('W_Nabellen incomplete dossiers', 842.0)",1
"('W_Nabellen incomplete dossiers', 866.0)",1
"('W_Nabellen incomplete dossiers', 880.0)",1
"('W_Nabellen incomplete dossiers', 899.0)",1
"('W_Nabellen incomplete dossiers', 906.0)",1
"('W_Nabellen incomplete dossiers', 917.0)",1
"('W_Nabellen incomplete dossiers', 956.0)",1
"('W_Nabellen incomplete dossiers', 981.0)",1
"('W_Nabellen incomplete dossiers', 1043.0)",1
"('W_Nabellen incomplete dossiers', 1047.0)",1
"('W_Nabellen incomplete dossiers', 1073.0)",1
"('W_Nabellen incomplete dossiers', 1079.0)",1
"('W_Nabellen incomplete dossiers', 2564.0)",1
"('W_Nabellen incomplete dossiers', 2609.0)",1
"('W_Nabellen incomplete dossiers', 2635.0)",1
"('W_Nabellen incomplete dossiers', 3663.0)",1
"('W_Nabellen incomplete dossiers', 3677.0)",1
"('W_Nabellen incomplete dossiers', 3699.0)",1
"('W_Nabellen incomplete dossiers', 3755.0)",1
"('W_Nabellen incomplete dossiers', 3759.0)",1
"('W_Nabellen incomplete dossiers', 3768.0)",1
"('W_Nabellen incomplete dossiers', 3820.0)",1
"('W_Nabellen incomplete dossiers', 3924.0)",1
"('W_Nabellen incomplete dossiers', 3930.0)",1
"('W_Nabellen incomplete dossiers', 3938.0)",1
"('W_Nabellen incomplete dossiers', 4047.0)",1
"('W_Nabellen offertes', 0.0)",571
"('W_Nabellen offertes', 1.0)",4001
"('W_Nabellen offertes', 2.0)",2716
"('W_Nabellen offertes', 3.0)",2370
"('W_Nabellen offertes', 4.0)",1550
"('W_Nabellen offertes', 5.0)",940
"('W_Nabellen offertes', 6.0)",608
"('W_Nabellen offertes', 7.0)",472
